_relInternalId,_fromInternalId,_fromLabels,_fromKeyProps,_toInternalId,_toLabels,_toKeyProps
978939,374612,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""exam name 3"",""grade_id"":""11"",""assId"":""1417""}",108024,Question,"{""sub_institute_id"":""1"",""question_title"":""Milk, curd, paneer and ghee"",""qId"":""97624"",""question_type_id"":""1"",""chapter_id"":""26"",""standard_id"":""39""}"
978940,374612,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""exam name 3"",""grade_id"":""11"",""assId"":""1417""}",108026,Question,"{""sub_institute_id"":""1"",""question_title"":""Night blindness is caused due to deficiency of"",""qId"":""97626"",""question_type_id"":""1"",""chapter_id"":""26"",""standard_id"":""39""}"
978941,374613,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""4064"",""paper_name"":""hiills"",""grade_id"":""12"",""assId"":""1597""}",113206,Question,"{""sub_institute_id"":""1"",""question_title"":""The most common form that democracy takes in our time is that of"",""qId"":""102821"",""question_type_id"":""1"",""chapter_id"":""949"",""standard_id"":""42""}"
978942,374613,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""42"",""subject_id"":""4064"",""paper_name"":""hiills"",""grade_id"":""12"",""assId"":""1597""}",113207,Question,"{""sub_institute_id"":""1"",""question_title"":""Which of these is an example of perfect democracy?"",""qId"":""102822"",""question_type_id"":""1"",""chapter_id"":""949"",""standard_id"":""42""}"
978943,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102630,Question,"{""sub_institute_id"":""1"",""question_title"":""About vitamins are needed by our body."",""qId"":""89301"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978944,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102631,Question,"{""sub_institute_id"":""1"",""question_title"":""Each vitamins has a function."",""qId"":""89302"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978945,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102632,Question,"{""sub_institute_id"":""1"",""question_title"":""How many major vitamins are needed by our body ?"",""qId"":""89303"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978946,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102634,Question,"{""sub_institute_id"":""1"",""question_title"":""How many minerals are needed for proper growth and functioning of the body ?"",""qId"":""89305"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978947,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102636,Question,"{""sub_institute_id"":""1"",""question_title"":""About of the human body weight contains water."",""qId"":""89307"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978948,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102638,Question,"{""sub_institute_id"":""1"",""question_title"":""Over weight people are inactive and also ."",""qId"":""89309"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978949,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102640,Question,"{""sub_institute_id"":""1"",""question_title"":""Where is commonly goitre disease found ?"",""qId"":""89311"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978950,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102641,Question,"{""sub_institute_id"":""1"",""question_title"":""An egg has a yellow (yolk) portion which is rich in:"",""qId"":""89312"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978951,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102642,Question,"{""sub_institute_id"":""1"",""question_title"":""Which portion of an egg is rich in proteins?"",""qId"":""89313"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978952,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102643,Question,"{""sub_institute_id"":""1"",""question_title"":""The egg is made of calcium carbonate, a mineral."",""qId"":""89314"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978953,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102644,Question,"{""sub_institute_id"":""1"",""question_title"":""deficiency in birds leads to soft egg shells."",""qId"":""89315"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978954,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102645,Question,"{""sub_institute_id"":""1"",""question_title"":""Goitre disease is common in hilly areas because of hills soil is poor in content."",""qId"":""89316"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978955,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102646,Question,"{""sub_institute_id"":""1"",""question_title"":""Food basically contains three main substances (fats, proteins and carbohydrates) called."",""qId"":""89317"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978956,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102647,Question,"{""sub_institute_id"":""1"",""question_title"":""gives energy to our body to work and play."",""qId"":""89318"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978957,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102648,Question,"{""sub_institute_id"":""1"",""question_title"":""are the quick source of energy."",""qId"":""89319"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978958,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102649,Question,"{""sub_institute_id"":""1"",""question_title"":""are required for growth and repairs worn out cells in our body."",""qId"":""89320"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978959,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102650,Question,"{""sub_institute_id"":""1"",""question_title"":""Proteins help in building new"",""qId"":""89321"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978960,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102651,Question,"{""sub_institute_id"":""1"",""question_title"":""are essential components of our diet."",""qId"":""89322"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978961,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102652,Question,"{""sub_institute_id"":""1"",""question_title"":""prevents constipation."",""qId"":""89323"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978962,374614,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3975"",""paper_name"":""11-July-2023 Chapter-2"",""grade_id"":""11"",""assId"":""1680""}",102653,Question,"{""sub_institute_id"":""1"",""question_title"":""A diet containing all the nutrients and other components in required quantity is called diet."",""qId"":""89324"",""question_type_id"":""1"",""chapter_id"":""27"",""standard_id"":""39""}"
978963,374615,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3976"",""paper_name"":""13-July Test by Rajesh"",""grade_id"":""11"",""assId"":""1688""}",93528,Question,"{""sub_institute_id"":""1"",""question_title"":""<p>The smallest 8 digit number is called <br\/> <img alt=\"\" src=\"https:\/\/erp.triz.co.in\/lms_editor_upload\/9330apple.png\" \/><\/p>"",""qId"":""72735"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978964,374615,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3976"",""paper_name"":""13-July Test by Rajesh"",""grade_id"":""11"",""assId"":""1688""}",93529,Question,"{""sub_institute_id"":""1"",""question_title"":""Which of the following is not a symbol to write Roman numerals?"",""qId"":""72736"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978965,374615,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3976"",""paper_name"":""13-July Test by Rajesh"",""grade_id"":""11"",""assId"":""1688""}",93530,Question,"{""sub_institute_id"":""1"",""question_title"":""If we add 1 more to the greatest 5-digit number we get"",""qId"":""72737"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978966,374615,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3976"",""paper_name"":""13-July Test by Rajesh"",""grade_id"":""11"",""assId"":""1688""}",93531,Question,"{""sub_institute_id"":""1"",""question_title"":""The smallest 4-digit number using any one digit twice from the numbers 2, 8, 9 is :"",""qId"":""72738"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978967,374615,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""39"",""subject_id"":""3976"",""paper_name"":""13-July Test by Rajesh"",""grade_id"":""11"",""assId"":""1688""}",93532,Question,"{""sub_institute_id"":""1"",""question_title"":""The smallest 4-digit number having three different digits is:"",""qId"":""72739"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978968,374616,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""Sample Exam"",""grade_id"":""11"",""assId"":""2503""}",102588,Question,"{""sub_institute_id"":""1"",""question_title"":""Reproductive age in women starts when their:"",""qId"":""89243"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978969,374616,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""Sample Exam"",""grade_id"":""11"",""assId"":""2503""}",102589,Question,"{""sub_institute_id"":""1"",""question_title"":""The right meal for adolescents consists of:"",""qId"":""89244"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978970,374616,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""Sample Exam"",""grade_id"":""11"",""assId"":""2503""}",102590,Question,"{""sub_institute_id"":""1"",""question_title"":""Which of the following combination of chromosomes lead to the birth of a baby girl:"",""qId"":""89245"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978971,374616,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""Sample Exam"",""grade_id"":""11"",""assId"":""2503""}",102592,Question,"{""sub_institute_id"":""1"",""question_title"":""All human beings have pairs of chromosomes in the nuclei of their cells."",""qId"":""89247"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978972,374616,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""Sample Exam"",""grade_id"":""11"",""assId"":""2503""}",102595,Question,"{""sub_institute_id"":""1"",""question_title"":""Whea the sperm contributes a Y-chromosome to the egg (ovum) at fertllisatin than the zygole would develop into a:"",""qId"":""89250"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978973,374616,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""Sample Exam"",""grade_id"":""11"",""assId"":""2503""}",102597,Question,"{""sub_institute_id"":""1"",""question_title"":""The changes which occur at adolescence are controlled by:"",""qId"":""89252"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978974,374616,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""Sample Exam"",""grade_id"":""11"",""assId"":""2503""}",102599,Question,"{""sub_institute_id"":""1"",""question_title"":""The legal age for marriage of girls in our coaltry is:"",""qId"":""89254"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978975,374618,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""2269"",""subject_id"":""4023"",""paper_name"":""Maths test-2"",""grade_id"":""577"",""assId"":""2858""}",357029,Question,"{""sub_institute_id"":""1"",""question_title"":""In which story sum In all, total, together, altogether, on the whole, sum of key words (Clue) are used ?"",""qId"":""122943"",""question_type_id"":""1"",""chapter_id"":""597"",""standard_id"":""2269""}"
978976,374618,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""2269"",""subject_id"":""4023"",""paper_name"":""Maths test-2"",""grade_id"":""577"",""assId"":""2858""}",357030,Question,"{""sub_institute_id"":""1"",""question_title"":""Which is the key word for subtraction in story sum from the following?"",""qId"":""122944"",""question_type_id"":""1"",""chapter_id"":""597"",""standard_id"":""2269""}"
978977,374618,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""2269"",""subject_id"":""4023"",""paper_name"":""Maths test-2"",""grade_id"":""577"",""assId"":""2858""}",357031,Question,"{""sub_institute_id"":""1"",""question_title"":""Which is the sign of multiplication?"",""qId"":""122945"",""question_type_id"":""1"",""chapter_id"":""597"",""standard_id"":""2269""}"
978978,374618,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""2269"",""subject_id"":""4023"",""paper_name"":""Maths test-2"",""grade_id"":""577"",""assId"":""2858""}",357032,Question,"{""sub_institute_id"":""1"",""question_title"":""When we subtract or add any numbers we start solving from which side?"",""qId"":""122946"",""question_type_id"":""1"",""chapter_id"":""597"",""standard_id"":""2269""}"
978979,374618,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""2269"",""subject_id"":""4023"",""paper_name"":""Maths test-2"",""grade_id"":""577"",""assId"":""2858""}",357033,Question,"{""sub_institute_id"":""1"",""question_title"":""120 + 275 = 275 + ____"",""qId"":""122947"",""question_type_id"":""1"",""chapter_id"":""597"",""standard_id"":""2269""}"
978980,374618,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""2269"",""subject_id"":""4023"",""paper_name"":""Maths test-2"",""grade_id"":""577"",""assId"":""2858""}",357034,Question,"{""sub_institute_id"":""1"",""question_title"":""7 x 5 = 5 x ____"",""qId"":""122948"",""question_type_id"":""1"",""chapter_id"":""597"",""standard_id"":""2269""}"
978981,374619,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""aa"",""grade_id"":""11"",""assId"":""2940""}",102588,Question,"{""sub_institute_id"":""1"",""question_title"":""Reproductive age in women starts when their:"",""qId"":""89243"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978982,374619,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""aa"",""grade_id"":""11"",""assId"":""2940""}",102589,Question,"{""sub_institute_id"":""1"",""question_title"":""The right meal for adolescents consists of:"",""qId"":""89244"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978983,374619,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""aa"",""grade_id"":""11"",""assId"":""2940""}",102590,Question,"{""sub_institute_id"":""1"",""question_title"":""Which of the following combination of chromosomes lead to the birth of a baby girl:"",""qId"":""89245"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978984,374619,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""aa"",""grade_id"":""11"",""assId"":""2940""}",102591,Question,"{""sub_institute_id"":""1"",""question_title"":""Which of the following combination of chromosomes lead to the birth of a baby boy:"",""qId"":""89246"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978985,374619,Assessment,"{""sub_institute_id"":""1"",""standard_id"":""41"",""subject_id"":""3975"",""paper_name"":""aa"",""grade_id"":""11"",""assId"":""2940""}",102592,Question,"{""sub_institute_id"":""1"",""question_title"":""All human beings have pairs of chromosomes in the nuclei of their cells."",""qId"":""89247"",""question_type_id"":""1"",""chapter_id"":""199"",""standard_id"":""41""}"
978986,374620,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3976"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""3032""}",107407,Question,"{""sub_institute_id"":""1"",""question_title"":""What is 3539 rounded off to the nearest ten?"",""qId"":""97007"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978987,374620,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3976"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""3032""}",107388,Question,"{""sub_institute_id"":""1"",""question_title"":""How many numbers can you form using the digits 1, 5, 6 and 9 without repetition of the digits such that the value of the digit 6 in all those number is 100 times the value of the digit 6 in the number 9561?"",""qId"":""96988"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978988,374620,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3976"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""3032""}",107209,Question,"{""sub_institute_id"":""1"",""question_title"":""In the 6 coach metro train, each coach has 50 seats for passengers. The \u03d0irst coach is reserved for  women. Sixteen seats are reserved for women and senior citizens in each of the remaining coaches.  How many unreserved passenger seats are in the metro train?"",""qId"":""96677"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978989,374620,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3976"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""3032""}",107402,Question,"{""sub_institute_id"":""1"",""question_title"":""A book fair was organised in a city for five days. The table below shows the number of visitors on the book fair each day. Day Number of Visitors == 1st 80,001 == 2nd 1,15,311 == 3rd 1,85,524 == 4th 2,46,922 == 5th 2,90,761 == How many visitors visited the fair in all?"",""qId"":""97002"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978990,374620,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3976"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""3032""}",107389,Question,"{""sub_institute_id"":""1"",""question_title"":""What is the place value of 6 in the greatest 4-digit number formed using the digits 4, 5, 6 and 9 without any repetition?"",""qId"":""96989"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978991,374620,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3976"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""3032""}",107412,Question,"{""sub_institute_id"":""1"",""question_title"":""There are 4,10,541 females and 5,08,683 males in a city. Which expression best estimates the population of the city?"",""qId"":""97012"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978992,374620,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3976"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""3032""}",107409,Question,"{""sub_institute_id"":""1"",""question_title"":""Which digit makes this statement true? 4?73 rounded to the nearest hundred is 4,900."",""qId"":""97009"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978993,374620,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3976"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""3032""}",93550,Question,"{""sub_institute_id"":""1"",""question_title"":""Write the numeral for the number Nine crore five lakh forty-one."",""qId"":""72757"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978994,374621,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3976"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""3033""}",93562,Question,"{""sub_institute_id"":""1"",""question_title"":""Place value of 6 in 2617 is:"",""qId"":""72769"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978995,374621,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3976"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""3033""}",93552,Question,"{""sub_institute_id"":""1"",""question_title"":""The smallest 5-digit number formed by using the digits 5,0,3,1 and 2 only once"",""qId"":""72759"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
978996,374621,Assessment,"{""sub_institute_id"":""1"",""subject_id"":""3976"",""standard_id"":""39"",""paper_name"":""PAL Test"",""grade_id"":""11"",""assId"":""3033""}",107409,Question,"{""sub_institute_id"":""1"",""question_title"":""Which digit makes this statement true? 4?73 rounded to the nearest hundred is 4,900."",""qId"":""97009"",""question_type_id"":""1"",""chapter_id"":""43"",""standard_id"":""39""}"
